Column 1,Column 2
A cat is perched on the top of a toilet seat in Che bathroom.: 0.9622471928596497,A cat is perched on the rop of a toilet seat ib the bathroom.: 0.9507372379302979
A cat is perched on the top of a toilet seat in che bathroom.: 0.9622471928596497,A cat is perched on yhe top of a toliet seat in the bathroom.: 0.9507311582565308
A cat Ds perched on the top of a toilet seat in the bathroom.: 0.962239682674408,A cat is wperched oL the top of a toilet seat in the bathroom.: 0.9507206678390503
A cat ds perched on the top of a toilet seat in the bathroom.: 0.962239682674408,A cat i perched on the top of a toilet seat in the bathDroom.: 0.9507097005844116
A cat is perched on the top of a toilet seat in the bathProom.: 0.9622290730476379,A cat is perche on Qthe top of a toilet seat in the bathroom.: 0.9506886601448059
A cat is perched on the top of a toilet seat in the bathproom.: 0.9622290730476379,A cat is pecrhed on the top of a toilet seat in the bathroZom.: 0.9506657719612122
A cat is perched on the top oTf a toilet seat in the bathroom.: 0.962226152420044,A cat js perched on the top of a toilet seat in the wathroom.: 0.9506551027297974
A cat is perched on the top otf a toilet seat in the bathroom.: 0.962226152420044,A cat is perched on thd tpo of a toilet seat in the bathroom.: 0.9506350159645081
A cat is perched on the tSop of a toilet seat in the bathroom.: 0.9621855020523071,A cat si perched on the top of a toilet seat in the bahtroom.: 0.9506289958953857
A cat is perched on the tsop of a toilet seat in the bathroom.: 0.9621855020523071,A cat is perched on the ytop f a toilet seat in the bathroom.: 0.9506270289421082
A cat is perched on the top of a toilet seaD in the bathroom.: 0.9621747136116028,A cat ms perched on the tcp of a toilet seat in the bathroom.: 0.9506257176399231
A cat is perched on the top of a toilet sead in the bathroom.: 0.9621747136116028,A cat is perched on tge top o a toilet seat in the bathroom.: 0.9506234526634216
A cat is perched on the top of a toilet seat iAn the bathroom.: 0.9620555639266968,A cat is perched on the top fo a toilet seat on the bathroom.: 0.9506074786186218
A cat is perched on the top of a toilet seat ian the bathroom.: 0.9620555639266968,A cat is perched on he top of a toilet seat xn the bathroom.: 0.9506028294563293
A cat is perched on the top of a toilet Weat in the bathroom.: 0.9620416760444641,A cat is perched on the txop of a toilet seat i the bathroom.: 0.9505993723869324
A cat is perched on the top of a toilet weat in the bathroom.: 0.9620416760444641,A cat is perched on the yop of a toilet seat i the bathroom.: 0.9505895376205444
A cat is perched on the top of a toilet sPeat in the bathroom.: 0.9620383977890015,A cat ls perched no the top of a toilet seat in the bathroom.: 0.9505844712257385
A cat is perched on the top of a toilet speat in the bathroom.: 0.9620383977890015,A cat is perched on the top fo a toilet seat in Wthe bathroom.: 0.9505794644355774
A cat is perched on the top of a toilet seGat in the bathroom.: 0.9620249271392822,A cat is perched on the top of a toilet seat in thf bathroojm.: 0.9505773186683655
A cat is perched on the top of a toilet segat in the bathroom.: 0.9620249271392822,A cat is perched on the op of a toilet seat in tge bathroom.: 0.9505739808082581
A cat is perched on the top oU a toilet seat in the bathroom.: 0.9619972705841064,A cat is perched on the top of a toilet saet in thie bathroom.: 0.9505729675292969
A cat is perched on the top ou a toilet seat in the bathroom.: 0.9619972705841064,A cat is perched ob the top of a toilet hseat in the bathroom.: 0.9505374431610107
A cat is pDerched on the top of a toilet seat in the bathroom.: 0.9619763493537903,A cat is perched on te top of a toilet set in the bathroom.: 0.9505323171615601
A cat is pderched on the top of a toilet seat in the bathroom.: 0.9619763493537903,A cat is perched on the top of a toilet seat in sthe baethroom.: 0.950523853302002
A cat is perched on the top of a toilet seat in the batKhroom.: 0.9619154334068298,A cat iB perched on the top of a toilet seat in tGe bathroom.: 0.9505200386047363
A cat is perched on the top of a toilet seat in the batkhroom.: 0.9619154334068298,A cat ais perched on yhe top of a toilet seat in the bathroom.: 0.9505122900009155
A cat is pCerched on the top of a toilet seat in the bathroom.: 0.9619114398956299,A cat is perchePd on the top of a toilet seat in yhe bathroom.: 0.9505109786987305
A cat is pcerched on the top of a toilet seat in the bathroom.: 0.9619114398956299,A cat is perched on thke top otf a toilet seat in the bathroom.: 0.9504905939102173
A cat is perched on the top of a toilet seat in the bathrooSm.: 0.961834192276001,A cat is perched on the top of a toilet seat ic the bahtroom.: 0.9504894614219666
A cat is perched on the top of a toilet seat in the bathroosm.: 0.961834192276001,A cat is perched on the to of a toilet seat ij the bathroom.: 0.9504829049110413
A cat is perched Oon the top of a toilet seat in the bathroom.: 0.9618008136749268,A cat is perched on teh top of a toilet sDat in the bathroom.: 0.9504728317260742
A cat is perched oOn the top of a toilet seat in the bathroom.: 0.9618008136749268,A cat is perched on teh top of a toilet sdat in the bathroom.: 0.9504728317260742
A cat is perched oon the top of a toilet seat in the bathroom.: 0.9618008136749268,A cat is perched no th top of a toilet seat in the bathroom.: 0.9504653215408325
A cat is percPhed on the top of a toilet seat in the bathroom.: 0.9617155194282532,A cat is perched on the top of a toilet seat Sin the bxthroom.: 0.9504426121711731
A cat is percphed on the top of a toilet seat in the bathroom.: 0.9617155194282532,A cat is perched on the tpo of a toilet seat iLn the bathroom.: 0.9504189491271973
A cat is perched on the top of a toilet seat in tYe bathroom.: 0.9616873264312744,A cat is perched on ths tAp of a toilet seat in the bathroom.: 0.9503916501998901
A cat is perched on the top of a toilet seat in tye bathroom.: 0.9616873264312744,A cat is perched on the top of a toilet set in fhe bathroom.: 0.9503749012947083
A cat is perched on the top of a toilet seaFt in the bathroom.: 0.9616611003875732,A cat is perched on tze top of a toilet seat in te bathroom.: 0.9503704905509949
A cat is perched on the top of a toilet seaft in the bathroom.: 0.9616611003875732,A cat is percyhed on the top of a toilet seat in teh bathroom.: 0.9503653049468994
A cat is perched on the top of a toilet sHeat in the bathroom.: 0.961656391620636,A cat is perched on the top of a toilet seat ni the bathrobm.: 0.9503604769706726
A cat is perched on the top of a toilet sheat in the bathroom.: 0.961656391620636,A cat is perched on the top of a toilet seat Pin Yhe bathroom.: 0.9503173232078552
A cat is perched on the top of a toilet sGat in the bathroom.: 0.9616313576698303,A cat is perched on the top of a toilet tseat in the baBhroom.: 0.9502575993537903
A cat is perched on the top of a toilet sgat in the bathroom.: 0.9616313576698303,A cat ie perched on the top of a toilet sdat in the bathroom.: 0.9502560496330261
A cat is perched on the top of a toilet seTat in the bathroom.: 0.9616113901138306,A cat ks perched on the aop of a toilet seat in the bathroom.: 0.9502454400062561
A cat is perched on the top of a toilet setat in the bathroom.: 0.9616113901138306,A cat is perched on Sthe top of a toielt seat in the bathroom.: 0.950240433216095
A cat is perched on the top of a toilet seat in the Fathroom.: 0.9615651369094849,A cat is perched on the top of a toilet sesat in tEhe bathroom.: 0.9502351880073547
A cat is perched on the top of a toilet seat in the fathroom.: 0.9615651369094849,A cat si perched on the top of a toilet seat Pn the bathroom.: 0.9502203464508057
A cat is perched on the top of a toilet seat in tFe bathroom.: 0.96155846118927,A cat is perched on the top of a toilet seaEt i the bathroom.: 0.9502023458480835
A cat is perched on the top of a toilet seat in tfe bathroom.: 0.96155846118927,A cat is cerched on the top of a toilet seat in hte bathroom.: 0.9502009153366089
A cat is perched Uon the top of a toilet seat in the bathroom.: 0.9615433216094971,A cat si perched on the Yop of a toilet seat in the bathroom.: 0.9501999020576477
A cat is perched uon the top of a toilet seat in the bathroom.: 0.9615433216094971,A cat si perched on the yop of a toilet seat in the bathroom.: 0.9501999020576477
A cat is perchSd on the top of a toilet seat in the bathroom.: 0.9614735841751099,A cat is perched o Che top of a toilet seat in the bathroom.: 0.9501926898956299
A cat is perchsd on the top of a toilet seat in the bathroom.: 0.9614735841751099,A cat is peEched on the top of a toilet seat in te bathroom.: 0.9501898288726807
A cat is perched on the top of a toilet seat in the baPthroom.: 0.9614586234092712,A cat is perched on the top of a toilet seaVt in thYe bathroom.: 0.9501740336418152
A cat is perched on the top of a toilet seat in the bapthroom.: 0.9614586234092712,A cat is perched oMn the top of a toilet seat in te bathroom.: 0.9501585364341736
A cat is perched on the top of a toilet seat in the bHathroom.: 0.9613451957702637,A cat is perched on the top of a toilet seat iu thqe bathroom.: 0.9501580595970154
A cat is perched on the top of a toilet seat in the bhathroom.: 0.9613451957702637,A cat is perched on the hop of a toilet seat ein the bathroom.: 0.9501540660858154
A cat is peKched on the top of a toilet seat in the bathroom.: 0.9613246321678162,A cat si perched on thc top of a toilet seat in the bathroom.: 0.950148344039917
A cat is pekched on the top of a toilet seat in the bathroom.: 0.9613246321678162,A cat is perched on the top of a toilet seat ig the bawhroom.: 0.9501290917396545
A cat is perchTd on the top of a toilet seat in the bathroom.: 0.9613127708435059,A cat is percned on thf top of a toilet seat in the bathroom.: 0.950127363204956
A cat is perchtd on the top of a toilet seat in the bathroom.: 0.9613127708435059,A cat is perched on the top of a toilet set in thXe bathroom.: 0.950125515460968
A cat is perched Jn the top of a toilet seat in the bathroom.: 0.961311936378479,A cat ws perched on the top of a toilet seat ni the bathroom.: 0.9501227736473083
A cat is perched jn the top of a toilet seat in the bathroom.: 0.961311936378479,A cat is perched o the top of a toilet seat iQn the bathroom.: 0.9501203298568726
A cat is perched on the top of a toilet seat in tIe bathroom.: 0.961258053779602,A cat is perced on the top of a toilet seat in the bathroo.: 0.9501190185546875
A cat is perched on the top of a toilet seat in tie bathroom.: 0.961258053779602,A cat is perched on thz top of a toilet seat i the bathroom.: 0.9501106142997742
A cat is perched on the top of a toilet seat in the bathrIom.: 0.9612333178520203,A cat is perched on te top of a toilet sat in the bathroom.: 0.950100302696228
A cat is perched on the top of a toilet seat in the bathriom.: 0.9612333178520203,A cat is perched on hte to of a toilet seat in the bathroom.: 0.9500758051872253
A cat is perched on the top of a toilet seFat in the bathroom.: 0.9612314105033875,A cat is perched on the top Wof a toilet seat Oin the bathroom.: 0.9500731229782104
A cat is perched on the top of a toilet sefat in the bathroom.: 0.9612314105033875,A cat is perched on the top of a toilet seat in thue batkhroom.: 0.9500619769096375
A cat is perched on the top of a toilet seat in the bVathroom.: 0.9612257480621338,A cat is perched on tthe top of a toilet seat in the batroom.: 0.9500585794448853
A cat is perched on the top of a toilet seat in the bvathroom.: 0.9612257480621338,A cat is perched on Mthe top of a toilet saet in the bathroom.: 0.9500559568405151
A cat is pQrched on the top of a toilet seat in the bathroom.: 0.9611994624137878,A cat is perched on tre top of a toilet seat in the bsthroom.: 0.9500483870506287
A cat is pqrched on the top of a toilet seat in the bathroom.: 0.9611994624137878,A cat si perched ohn the top of a toilet seat in the bathroom.: 0.9500231742858887
A cat is perchUed on the top of a toilet seat in the bathroom.: 0.9611631631851196,A cat is perched on the too opf a toilet seat in the bathroom.: 0.9499983787536621
A cat is perchued on the top of a toilet seat in the bathroom.: 0.9611631631851196,A cat is perched on the top of a toilet seat iMn the batAroom.: 0.9499894976615906
A cat is perched on the top of a toilet seat in the bathrooW.: 0.9611630439758301,A cat is perched n the top of a toilet seat in the athroom.: 0.9499773979187012
A cat is perched on the top of a toilet seat in the bathroow.: 0.9611630439758301,A cat is perched on the top of a toliet seat in the bathroo.: 0.9499616026878357
