Column 1,Column 2
A slice of pizza sitting on a plate next to the rest Kf the pizza.: 0.9784177541732788,A slice of pizza sitting on a plate next to the rlest of te pizzg.: 0.930458664894104
A slice of pizza sitting on a plate next to the rest kf the pizza.: 0.9784177541732788,A slice fo pizza sitting on a plate next to the dest of tne pizza.: 0.9304493069648743
A slice of pizza sitting on a plate next to the rest oV the pizza.: 0.9783695936203003,A slice fo pizza sittVing on a plate next to the rest of the pizaz.: 0.9304466843605042
A slice of pizza sitting on a plate next to the rest ov the pizza.: 0.9783695936203003,A slice of pizza siWting on a plate neext ot the rest of the pizza.: 0.9303910732269287
A slice of pizza sitting on a plate next to the rest of thJ pizza.: 0.9783539175987244,A sligce of pizza sitting on a plate nDxt ot the rest of the pizza.: 0.9303861260414124
A slice of pizza sitting on a plate next to the rest of thj pizza.: 0.9783539175987244,A slice fo pizza sittibg on a platFe next to the rest of the pizza.: 0.9303650856018066
A slicF of pizza sitting on a plate next to the rest of the pizza.: 0.9783464074134827,A slice oL pizza sittig on a plate next to Nthe rest of the pizza.: 0.9303614497184753
A slicf of pizza sitting on a plate next to the rest of the pizza.: 0.9783464074134827,A slice of pizza sitting on a plaet negxt to the rest of tehe pizza.: 0.9303558468818665
A Gslice of pizza sitting on a plate next to the rest of the pizza.: 0.9783431887626648,A slice of pizza sittng Gn a plate next to the rest fo the pizza.: 0.9303270578384399
A gslice of pizza sitting on a plate next to the rest of the pizza.: 0.9783431887626648,A slice of pizza sitting in a plate next to the est ot the pizza.: 0.9303244948387146
A slice of pizza sYtting on a plate next to the rest of the pizza.: 0.9783244132995605,A slice of pizza siWtting on a plate nGxt t the rest of the pizza.: 0.9303163886070251
A slice of pizza sytting on a plate next to the rest of the pizza.: 0.9783244132995605,A slce of pizza sitting on a plate next to Cthe rest of the pizzza.: 0.9303099513053894
A slice of pizza sitting on a plate next to the reHt of the pizza.: 0.9783056378364563,A slice of pizza sitting on a plate ext to the resNt of the pziza.: 0.9302717447280884
A slice of pizza sitting on a plate next to the reht of the pizza.: 0.9783056378364563,A slhice of pizza sitting on a plate next to the Best fo the pizza.: 0.9302676320075989
A Vslice of pizza sitting on a plate next to the rest of the pizza.: 0.978283166885376,A slice f pizza sigting on a plate next to the rest of teh pizza.: 0.9302329421043396
A vslice of pizza sitting on a plate next to the rest of the pizza.: 0.978283166885376,A slice of pizza xitting on a plate next to the zrest of thw pizza.: 0.9302229881286621
A slice of pizza sitting on a plate nexFt to the rest of the pizza.: 0.9782584309577942,A smice of pizza sitting on a plate next tY teh rest of the pizza.: 0.9302075505256653
A slice of pizza sitting on a plate nexft to the rest of the pizza.: 0.9782584309577942,A slie of pizza sitting on a plate next to the est of the kpizza.: 0.9301875829696655
A slice of pizza sitting on a plate next Ao the rest of the pizza.: 0.9782509803771973,A slice oT pizza sitting om a plate next to the rest of teh pizza.: 0.9301814436912537
A slice of pizza sitting on a plate next ao the rest of the pizza.: 0.9782509803771973,A slice of pizza sitting on a plate next to thr rest of tjhe pjzza.: 0.9301320910453796
A slicGe of pizza sitting on a plate next to the rest of the pizza.: 0.9782474040985107,A slice of pizza Iitting on a plate next to te resz of the pizza.: 0.9301213026046753
A slicge of pizza sitting on a plate next to the rest of the pizza.: 0.9782474040985107,A slsce of pizza sitting on a plate nex ko the rest of the pizza.: 0.9301116466522217
A slice of pizza sitting Kn a plate next to the rest of the pizza.: 0.9782307147979736,A slice of pizza sitJting on a plate next to thue mrest of the pizza.: 0.9301093220710754
A slice of pizza sitting kn a plate next to the rest of the pizza.: 0.9782307147979736,A slicae of pizza sitting on a plate next t ghe rest of the pizza.: 0.9300938248634338
A slice of pizza sittLing on a plate next to the rest of the pizza.: 0.978219211101532,A slice f pizza sitting on a plcate niext to the rest of the pizza.: 0.9300832748413086
A slice of pizza sittling on a plate next to the rest of the pizza.: 0.978219211101532,A slice lf pizza sitting on a plate nxet to the wrest of the pizza.: 0.9300044178962708
A slice of pizza sitting on a plate nexOt to the rest of the pizza.: 0.9782059788703918,A slice o pizza sitting no a plate next to teh rest of the pizza.: 0.9300005435943604
A slice of pizza sitting on a plate nexot to the rest of the pizza.: 0.9782059788703918,A sldce of pizza siCting on a plate next to the rest pof the pizza.: 0.9299978613853455
A slUce of pizza sitting on a plate next to the rest of the pizza.: 0.9782030582427979,A slic ot pizza sitting on a plate next to the rest fo the pizza.: 0.9299721121788025
A sluce of pizza sitting on a plate next to the rest of the pizza.: 0.9782030582427979,A slice of pizza sitting on a plate Gext Po the rest of the pizz.: 0.9299664497375488
A slice of pizza sitting on a plate next to the rest of Xhe pizza.: 0.9781892895698547,A slice f pizza sitHing on a dlate next to the rest of the pizza.: 0.9299657344818115
A slice of pizza sitting on a plate next to the rest of xhe pizza.: 0.9781892895698547,A slice oof pizza sittng on a Vplate next to the rest of the pizza.: 0.9299541115760803
A slice of pizza sitting on a plate neVt to the rest of the pizza.: 0.9781833291053772,A slice of pizza sittng on a plate next eo the rest of th pizza.: 0.9299514889717102
A slice of pizza sitting on a plate nevt to the rest of the pizza.: 0.9781833291053772,A sdice of pizza sitting on a plate neut to the rest f the pizza.: 0.9299441576004028
A slice of pizza sitMting on a plate next to the rest of the pizza.: 0.9781559109687805,A slice of pizza sitting on a plate nfxt to the rHest of he pizza.: 0.9299277067184448
A slice of pizza sitmting on a plate next to the rest of the pizza.: 0.9781559109687805,A slice of pizza sitting on a plate next o hte rest of the tpizza.: 0.9299218654632568
A slice of pizza sitting on a plate Gext to the rest of the pizza.: 0.9781217575073242,A slice of pizza sitting on a plate nfxt to the rest fo rhe pizza.: 0.9299051761627197
A slice of pizza sitting on a plate gext to the rest of the pizza.: 0.9781217575073242,A slice oHf pizza siHting on a plate next to the rest of thd pizza.: 0.9298551678657532
A slice of pizza sitting on a plate next to the rest of thWe pizza.: 0.9781034588813782,A slice oH pizza sittkng on a plate net to the rest of the pizza.: 0.9298415780067444
A slice of pizza sitting on a plate next to the rest of thwe pizza.: 0.9781034588813782,A slwice o pizza sitting on a plate next to te rest of the pizza.: 0.9297732710838318
A slice of pizza sitting on a plate next to the rest of Zthe pizza.: 0.9781032204627991,A slicw of pizza sitting on a plate nex to the rest fo the pizza.: 0.9297559857368469
A slice of pizza sitting on a plate next to the rest of zthe pizza.: 0.9781032204627991,A sligce of pizza sitting on a plafte next to th rest of the pizza.: 0.9297556281089783
A slice of pizza sitting on a plate next to the rest of thS pizza.: 0.9780924320220947,A sRice xf pizza sitting on a plate next ito the rest of the pizza.: 0.9297425746917725
A slice of pizza sitting on a plate next to the rest of ths pizza.: 0.9780924320220947,A slice of pizza sittinJg on a plate net to thR rest of the pizza.: 0.9297392964363098
A slice of pizza sitEting on a plate next to the rest of the pizza.: 0.9780635237693787,A slice of pizza sitting on a plaxte nedt ot the rest of the pizza.: 0.9296813011169434
A slice of pizza siteting on a plate next to the rest of the pizza.: 0.9780635237693787,A slice of pizza sitting on a plate next tto wthe rest o the pizza.: 0.9296690225601196
A slice of pizza sitting on a plate nDext to the rest of the pizza.: 0.9780160784721375,A xlice of pizza sitting on a plate next to ghe rest of thr pizza.: 0.9296609163284302
A slice of pizza sitting on a plate ndext to the rest of the pizza.: 0.9780160784721375,A slice of pizza sititng no a plate next to the rest of the piza.: 0.9296556115150452
A slice of pizza sitting oM a plate next to the rest of the pizza.: 0.9779982566833496,A sice of pizza sitting no a plate next to the rest of teh pizza.: 0.9296535849571228
A slice of pizza sitting om a plate next to the rest of the pizza.: 0.9779982566833496,A slice of pizza sittign on a plate enxt to he rest of the pizza.: 0.9296477437019348
A slice of pizza Jsitting on a plate next to the rest of the pizza.: 0.9779919981956482,A slZce of pizza sitting on a plate next to the rest of hhe Ipizza.: 0.9296380281448364
A slice of pizza jsitting on a plate next to the rest of the pizza.: 0.9779919981956482,A sice f pizz sitting on a plate next to the rest of the pizza.: 0.9296291470527649
A slice of pizza sitting on a plate next to the rest of thCe pizza.: 0.977988064289093,A slce of pizza sitting on a plate nePxt t the rest of the pizza.: 0.9296268820762634
A slice of pizza sitting on a plate next to the rest of thce pizza.: 0.977988064289093,A slice lf pizza sitting on a plate next to tjhe rZest of the pizza.: 0.9296171069145203
A slice of pizza Hitting on a plate next to the rest of the pizza.: 0.977985143661499,A slkce f pizza sitting on a plate next Ko the rest of the pizza.: 0.9296048283576965
A slice of pizza hitting on a plate next to the rest of the pizza.: 0.977985143661499,A slice f pizza sutting on a plate next to the rest oRf the pizza.: 0.929588258266449
A slice of pizza sitting on a plate next to the rest of the Kpizza.: 0.9779642224311829,A slice Eof pizza sittintg on a plate next to he rest of the pizza.: 0.9295606017112732
A slice of pizza sitting on a plate next to the rest of the kpizza.: 0.9779642224311829,A slife o pizza sitting on a plate netx to the rest of the pizza.: 0.9295583367347717
A slice of pizza sitting on a plate next Eo the rest of the pizza.: 0.977961003780365,A slicne f pizza sitting on a plate next to the rest of te pizza.: 0.9295457005500793
A slice of pizza sitting on a plate next eo the rest of the pizza.: 0.977961003780365,A slice f pizza sitting on a plate next to the rest of Ahe pizzs.: 0.9295427799224854
A slice of pizza sitting on a plate next to the Kest of the pizza.: 0.9779474139213562,A slice Xf pizza sitting o a plate next to the rest of th pizza.: 0.929527223110199
A slice of pizza sitting on a plate next to the kest of the pizza.: 0.9779474139213562,A slice of pizza sitting on a plate netx to the rest of he pziza.: 0.9295213222503662
A slice of pizza sitting on a plate next to the rest oW the pizza.: 0.9779370427131653,A slice oS pizzw sVtting on a plate next to the rest of the pizza.: 0.9295034408569336
A slice of pizza sitting on a plate next to the rest ow the pizza.: 0.9779370427131653,A lsice of pizza sitting on a plate next t the rest f the pizza.: 0.9294881820678711
A slice of pizza sXtting on a plate next to the rest of the pizza.: 0.9778979420661926,A sliec of pizza sitting on a plate net t the rest of the pizza.: 0.9294701218605042
A slice of pizza sxtting on a plate next to the rest of the pizza.: 0.9778979420661926,A slice of pizza sitting on a plate Nnext to vthe gest of the pizza.: 0.9294690489768982
A slice of pizza sitting on a plate next to the rest Ff the pizza.: 0.9778860807418823,A slice of pizza sitting an a plat next to teh rest of the pizza.: 0.9294646978378296
A slice of pizza sitting on a plate next to the rest ff the pizza.: 0.9778860807418823,A slcie of pizza sitting on a plate next to tshe rest of tbe pizza.: 0.9294530749320984
A slice of pizza siJtting on a plate next to the rest of the pizza.: 0.9778836965560913,A slice o pizza sitting on a plate next to th rest ov the pizza.: 0.9294461011886597
A slice of pizza sijtting on a plate next to the rest of the pizza.: 0.9778836965560913,A slic fo pizza sitting on a plate next to te rest of the pizza.: 0.9294416308403015
A slice of pizza sitting on a plate neJt to the rest of the pizza.: 0.977877140045166,A slice gf pizza sitting on a plate next to ths rset of the pizza.: 0.9294204115867615
A slice of pizza sitting on a plate nejt to the rest of the pizza.: 0.977877140045166,A qlice of Bpizza sitting on a plate next to the rest f the pizza.: 0.9294077754020691
A slice of pizza sitting on a plate next to the reQst of the pizza.: 0.9778640866279602,A slice of pizza sitting on a plate nixt to the rest f thY pizza.: 0.9294039607048035
A slice of pizza sitting on a plate next to the reqst of the pizza.: 0.9778640866279602,A slice of pizza citting on a plate next ot teh rest of the pizza.: 0.9293436408042908
