Column 1,Column 2,Column 3,Column 4
A solitary boat glidRing on a moonlit lake surrounded by serene mountains.: 0.9916682243347168,A solitary boat glidig on a moonlit lake surrbounded by serene mountains.: 0.9728951454162598,A solitarj boat lgliding on a moonlit lake surronded by serene mountains.: 0.9471474289894104,A solitary boat glRiding gn a moonlit lake surrounded by sereen mountailns.: 0.9178659319877625
A solitary boat glidring on a moonlit lake surrounded by serene mountains.: 0.9916682243347168,A solitarRy boat glising on a moonlit lake surrounded by serene mountains.: 0.9728909134864807,A solitary boat gliding o a moonlit lake surrounded by seree mountians.: 0.9471273422241211,A solitary boat glidin on a moonlit lake surrounde by seqene mountavins.: 0.9177802801132202
A solitary boat gliding on a moonlit lake surrounde by serene mountains.: 0.9916341304779053,A solitary boat glidinr on a moonlit lake urrounded by serene mountains.: 0.9728900194168091,A solitary boat glidimg on a moonlit lake surrunded Cy serene mountains.: 0.9470325112342834,A solitry boat gliding oEn a moonlit laek surrounded by serend mountains.: 0.9177156686782837
A solitary boat glOding on a moonlit lake surrounded by serene mountains.: 0.9916331171989441,A solitary boat gliding in a moonlit lke surrounded by serene mountains.: 0.9728822708129883,A solitary boat glDiding in a moonlit lake surrounded ny serene mountains.: 0.9469872117042542,A solitary Vboat glidihg on a moonlit ake surrounded vy serene mountains.: 0.917696475982666
A solitary boat gloding on a moonlit lake surrounded by serene mountains.: 0.9916331171989441,A solitary boat glding on a moonlit lake srrounded by serene mountains.: 0.9728729128837585,A sloitary boat gliding on a moonlit lake surroulded by serene mnountains.: 0.9469590187072754,A solitary boat Dgliding on a moonlit laek sorrounded bt serene mountains.: 0.9176611304283142
A solitary boat Fliding on a moonlit lake surrounded by serene mountains.: 0.9916207790374756,A solitfary boat Ngliding on a moonlit lake surrounded by serene mountains.: 0.9728225469589233,A solitary boat gpiding on a moonlit Tlake surrounded xby serene mountains.: 0.9469282627105713,A solitary boat gliding in a moonlit lke suerounded by Userene mountains.: 0.9176433086395264
A solitary boat fliding on a moonlit lake surrounded by serene mountains.: 0.9916207790374756,A solitary boat gliding on a moonlit lak surrounded by serene mountainWs.: 0.9728173017501831,A solitary boat lgiding n a moonlit lake surrounded by sereNe mountains.: 0.9468936920166016,A solitary boat glidkng on a moonlit lake surrounded bg sefene mouhtains.: 0.9176318645477295
A solitary boat gliPding on a moonlit lake surrounded by serene mountains.: 0.9915920495986938,A solitary boat gliding on a moonlit lake surrounded by sernee kountains.: 0.9728150367736816,A solitary boat gliding on a tmoonlit lake surounded by serene mkuntains.: 0.9468835592269897,A solitary boat gliding on a moonlit alke surrouded b seree mountains.: 0.917627215385437
A solitary boat glipding on a moonlit lake surrounded by serene mountains.: 0.9915920495986938,A solitary boat gliding on a moonlit lake surroundde by seRene mountains.: 0.9728003144264221,A solitary boat gliing on a moonlit lake surrouded by serenw mountains.: 0.9468738436698914,A solitaru boat glEding oK a moonliy lake surrounded by serene mountains.: 0.9176068305969238
A solitary boat gliding on a moonlit lake surPounded by serene mountains.: 0.991582989692688,A solitary boat gliding Son a moonlit lake surrounled by serene mountains.: 0.9727717041969299,A solitary boat gliding o a moonlit lake srurounded by seene mountains.: 0.9467926025390625,A solitary boat glidinw on a moonlit lae surrounded by srerene mounatins.: 0.9175918698310852
A solitary boat gliding on a moonlit lake surpounded by serene mountains.: 0.991582989692688,A solitary boat giding ln a moonlit lake surrounded by serene mountains.: 0.9727637767791748,A solitary boat glidfing on a oonlit lake surrounded by seXrene mountains.: 0.9467607140541077,A solitary boat gliding on a Pmoonlit lake usrrounded by serebe mountanis.: 0.9175492525100708
A solitary boat gliding on a moonlit lake surrCounded by serene mountains.: 0.9915654063224792,A solitary boat gLliding on a moonlit lake surrounded mby serene mountains.: 0.9727389216423035,A solitary boat gllding on a moonlit lake surroinded by seree mountains.: 0.9467418193817139,A solitary bboat gliding on a moonlit lake usrrounded yb serenN mountains.: 0.9175175428390503
A solitary boat gliding on a moonlit lake surrcounded by serene mountains.: 0.9915654063224792,A solitary boat glidXng on a moonlit slake surrounded by serene mountains.: 0.9727332592010498,A solitary boat glidPing on a moonlit lake surrounded Iy serenr mountains.: 0.9467179179191589,A solitarv pboat gliding on a moonlit Rlake surrounded by serene mountanis.: 0.9175065755844116
A solitary boat gliding on a moonlit lake surrAounded by serene mountains.: 0.9915589690208435,A solitary boat gliding on a moonlit ake surrounded bG serene mountains.: 0.9727190136909485,A solitary boat gliing on a moonlit laue surrounded rby serene mountains.: 0.9467095136642456,A solitary boat gliding zon a moonlit lake surrkunded y jserene mountains.: 0.9175034761428833
A solitary boat gliding on a moonlit lake surraounded by serene mountains.: 0.9915589690208435,A solitary boat gleiding on a moonlit lake surrounded by serene mountainw.: 0.9726988673210144,A solitary boat glidign on a moonlit lake surrounded Vby serene mounNtains.: 0.9467083215713501,A solitary boat glidinv in a moonlit lkae surfounded by serene mountains.: 0.9174976348876953
A solitary boat gliding on a moonlit lake Burrounded by serene mountains.: 0.9915408492088318,A solitary boat gliding in a moonlit lake surrounded Cy serene mountains.: 0.9726839065551758,A solitary boat gliding on a oonlit lake surorunded bTy serene mountains.: 0.9466948509216309,A solitaty boat gliding ob a moonlit lake surrounded by serefne mountaons.: 0.9174749255180359
A solitary boat gliding on a moonlit lake burrounded by serene mountains.: 0.9915408492088318,A solitary boat Oliding on a moonlit ake surrounded by serene mountains.: 0.9726688861846924,A solitary boat glkding eon a moonlit lake surrounded by sfrene mountains.: 0.9466733932495117,A solitaCy boat glHiding on a moonlit lake surrounded Lby serene moujtains.: 0.9174211621284485
A solitary boat gliding on a moonlit lake surrounCed by serene mountains.: 0.9915387630462646,A solitary boat glidiyng on a moonlit lake surrounded y serene mountains.: 0.9726639986038208,A solitary boat gliding od a moonliyt lake surroundeS by serene mountains.: 0.946650505065918,A silitary boat gliding on a moonlit ake surfounded by sfrene mountains.: 0.9173758029937744
A solitary boat gliding on a moonlit lake surrounced by serene mountains.: 0.9915387630462646,A solitary boat gliding on a moonlit lake zsurrounded by serene mountanis.: 0.9726579189300537,A solitary boat gliding on a moonlit lake surounded hy serne mountains.: 0.946637749671936,A splitary boat gliding on a moonlit lake surrouned qy srene mountains.: 0.9173727631568909
A solitary boat gliding on a moonlit lake suErounded by serene mountains.: 0.9915306568145752,A solitary boat gliding on a moonlit lake surroumded bay serene mountains.: 0.9726558327674866,A soltiary boat gliding on a moonlit lake surrounde by serene mountians.: 0.9466285705566406,A solitary boat gliding jn a moonlit lake srrounded bmy serene mountain.: 0.9172952771186829
A solitary boat gliding on a moonlit lake suerounded by serene mountains.: 0.9915306568145752,A solitary boat gllding on a moonlit lake surrounded b serene mountains.: 0.9726245999336243,A solitary boat gliwing on a moonlit lake sGrrounded by segrene mountains.: 0.9466204643249512,A solitary boat liding no a moonlit lake surrounved by serene Qountains.: 0.9172919988632202
A solitary boat Cliding on a moonlit lake surrounded by serene mountains.: 0.9915139079093933,A solitary boat cliding on a moonlit lake surrounded y serene mountains.: 0.9726169109344482,A solitary boat gliding on a moonlit lake surronuded bu serene mrountains.: 0.9465546011924744,A solitary boat lgiding on a moonlit lxke surrounded by werene mountain.: 0.9172619581222534
A solitary boat cliding on a moonlit lake surrounded by serene mountains.: 0.9915139079093933,A solitary boat gliding on a moonlit lake durrounded by serene montains.: 0.9725895524024963,A soCitary boat gliding on a Moonlit lake surBounded by serene mountains.: 0.946524441242218,A solitary boat gliding om a moonlti lake surrounded by serne mounYtains.: 0.9172443747520447
A solitary boat gliding on a moonlit Klake surrounded by serene mountains.: 0.9914987087249756,A solitary boat gliding on a moonlit lake surrounded vy xserene mountains.: 0.9725857973098755,A solitary boat glidimg on a moonlit lake surrounded bF cserene mountains.: 0.9465022087097168,A solitary boat gzliding on a moonlit lake surtounded b seErene mountains.: 0.9172330498695374
A solitary boat gliding on a moonlit klake surrounded by serene mountains.: 0.9914987087249756,A solitary boat glixing on a moonlit lake surrounded by seree mountains.: 0.9725660681724548,A solitary boat gliidng on a moonlit lake surrouneed zy serene mountains.: 0.9464991092681885,A solitary boat glidiDng on a moonlit lake surrounded bj serIene mountians.: 0.9172120094299316
A solitary boat gliding on a moonlit lake surFounded by serene mountains.: 0.9914957880973816,A solitarL boat gliding on a moonlit lake surrXounded by serene mountains.: 0.9725319743156433,A solitary boat gpiding on a moonlit lakfe surrounded bg serene mountains.: 0.9464693665504456,A solitary boat Fgliding o a moonlit lake surrounedd by seree mountains.: 0.9171741604804993
A solitary boat gliding on a moonlit lake surfounded by serene mountains.: 0.9914957880973816,A solitary boat vliding on a moonlit lake surrounded y serene mountains.: 0.9725003242492676,A solItary boat gliding on a moonlt lake surrounded y serene mountains.: 0.9464324712753296,A solitarM boat gliidng odn a moonlit lwke surrounded by serene mountains.: 0.9171574711799622
A solitary boat gliding on a moonlit lake surrounded by Tserene mountains.: 0.9914954304695129,A solitaty boat gliding on a moonlit lake surrounded Fy serene mountains.: 0.9724995493888855,A solitary boat zliding on a moonlit laZe Rsurrounded by serene mountains.: 0.9464074373245239,A solitary boat gliding sn a oonlit lake suQrrounded by serene mountais.: 0.9170924425125122
A solitary boat gliding on a moonlit lake surrounded by tserene mountains.: 0.9914954304695129,A solitary boat gliding on a moonlit lake surounded by sreene mountains.: 0.9724896550178528,A solitary boat gldiing on a moonlit lake surrounded by serFene monutains.: 0.946402370929718,A solitary boat gliding on a moonlit laek surroundNd bly sereme mountains.: 0.9170724749565125
A solitary boat gliding on a moonlit lake surZounded by serene mountains.: 0.9914410710334778,A solitary boat glidung on a moonlit lake surrounded by serene mountainq.: 0.972465455532074,A solitary boat gliding Wn a Wmoonlit lake surrounded by sereen mountains.: 0.9463958740234375,A solitary boat gilding on a moonlit lake surrounded bhy sereen montains.: 0.9170641899108887
A solitary boat gliding on a moonlit lake surzounded by serene mountains.: 0.9914410710334778,A solitary boat glising on a moonlit lake surrounded bu serene mountains.: 0.9724429249763489,A solitary boat glding oE a moonlit lake sjrrounded by serene mountains.: 0.9463102221488953,A solitary boat gldiing kn a moonlit lale surrounded by serene mountaisn.: 0.9170533418655396
A solitary boat glGiding on a moonlit lake surrounded by serene mountains.: 0.991439938545227,A solitary boat gliLing on a moonlit lake surrounded by serene mountians.: 0.9724282622337341,A solitary boat gliing n a moonlit lake surrounDded by serene mountains.: 0.9463062286376953,A solitary boat giding n a moonlit laek surrounded y serene mountains.: 0.9169949293136597
A solitary boat glgiding on a moonlit lake surrounded by serene mountains.: 0.991439938545227,A solitary boat gliding on a moonlit lake surrounLed bJy serene mountains.: 0.9724053740501404,A solitary boat glUding En a moonlit lake surrounded by esrene mountains.: 0.9463005065917969,A solitary boat hliding kn a moonlit ake surrounded by serene omuntains.: 0.9169571399688721
A solitary boat giding on a moonlit lake surrounded by serene mountains.: 0.9914371371269226,A solitary boat gliding on a moonlit lake surrounded by esrene jountains.: 0.9723641872406006,A solitary boat gliding oF a moonlit lake surrounded br serene kountains.: 0.9462746381759644,A sdolitary boat gliding on a moonlit lake surrouned jby serend mountains.: 0.9169550538063049
