Column 1,Column 2,Column 3,Column 4
A vintage bookstore with dusty shelves and a crwaking wooden floor.: 0.9941314458847046,A vintage bookstore Lith dusty shelves an a creaking wooden floor.: 0.9760602116584778,A vintage bookstore with dsuty shelve and a cfeaking wooden floor.: 0.9533916115760803,A vintage bookstore woth dusty shelves aNd a creazking wooden flooW.: 0.9281107783317566
A vintage bookstore with dusty shelves and a creakPing wooden floor.: 0.9940876364707947,A vintage bookstore wiht dusty shelves and a reaking wooden floor.: 0.9760407209396362,A vintage bookstore wzith dusty shelves aInd a creaikng wooden floor.: 0.9533665776252747,A vintage bookstore with udsty shelve an a creaking wooden lfoor.: 0.9280376434326172
A vintage bookstore with dusty shelves and a creakping wooden floor.: 0.9940876364707947,A vintage bookstore with dusty shelves xnd a creakin wooden floor.: 0.9759952425956726,A vintagw bookstore with dusty shelces and a creakinD wooden floor.: 0.953334391117096,A vintagH bookstore with udsty shelves nd a creaking ooden floor.: 0.9280219674110413
A vintage bookstore with dusty shelves and a crBeaking wooden floor.: 0.9940513968467712,A vintage bookstore with dusty shelves cand a crGaking wooden floor.: 0.9759852886199951,A vintage bookstore wih dusty shelves nd a creaking lwooden floor.: 0.9533246159553528,A vintage bookstore eith dustTy shelves adn a creaking wooddn floor.: 0.9279923439025879
A vintage bookstore with dusty shelves and a crbeaking wooden floor.: 0.9940513968467712,A vintage bookstore wiht dusty shelves and a creakiny wooden floor.: 0.9759077429771423,A vintage bookstore with dsty sheves and a creQaking wooden floor.: 0.9533033967018127,A vintage bookstore with dusty shelves adn a creakng woodej fioor.: 0.9279220104217529
A vintage bookstore with Hdusty shelves and a creaking wooden floor.: 0.9940513372421265,A vvintage bookstore with dust shelves and a creaking wooden floor.: 0.9759059548377991,A vintage bookstore wit dusty shelves and a cSreaking wzooden floor.: 0.953234851360321,A vintage bookstore wnith dusty shelves nad a crzaking wopden floor.: 0.9278855323791504
A vintage bookstore with hdusty shelves and a creaking wooden floor.: 0.9940513372421265,A vintage bookstore with duDty shelves and a creakinTg wooden floor.: 0.9758651852607727,A vintage bookstore with dusty sehlves nad a craeking wooden floor.: 0.9532206654548645,A vintage bookstore wqth duty shelves nad a creaking wkoden floor.: 0.9278095364570618
A vintage bookstore with dusty shelves and a crPeaking wooden floor.: 0.9940178394317627,A vintage bookstore with dusy shelves and a reaking wooden floor.: 0.9758565425872803,A vintage bookstore wih usty shelves End a creaking wooden floor.: 0.9532150030136108,A vintage bookstore wit dusty shelveD ajnd a creaking woodn floor.: 0.9278052449226379
A vintage bookstore with dusty shelves and a crpeaking wooden floor.: 0.9940178394317627,A vintage bookstore with dusty shelves and a craeking wooden flooir.: 0.9758523106575012,A vintage bookstore with dusty shelves eand a creaklng wooden qfloor.: 0.9531794190406799,A vintage bookstore iwth dusy shelwves and a crFaking wooden floor.: 0.9277477264404297
A vintage bookstore with dusty shelves and a creakYing wooden floor.: 0.9939931631088257,A vintage bookstore with dtusty shelves and a Tcreaking wooden floor.: 0.9758432507514954,A vintage bookstore with duzty shelves and a creakin wooen floor.: 0.9531756043434143,A vintagq bookstore with lusty shelves and a creaming wooden Ofloor.: 0.9277175068855286
A vintage bookstore with dusty shelves and a creakying wooden floor.: 0.9939931631088257,A vintage bookstore with dustt shelves and a cremaking wooden floor.: 0.9758297801017761,A vintage bookstore with dust shelves and a Vcreaking wAooden floor.: 0.953174352645874,A vintage bookstore witHh dusyt shelves wnd a creaking wooren floor.: 0.9276911616325378
A vintage bookstore with dusty shelves and a creakinD wooden floor.: 0.9939587712287903,A vintage bookstore with dusty shelves and a creJaking wooMden floor.: 0.9758220911026001,A vintage bookstore with dustt shleves and a Areaking wooden floor.: 0.9531344771385193,A vintage bookstore with udsty shelve and a cnreaking wooden flFor.: 0.9276476502418518
A vintage bookstore with dusty shelves and a creakind wooden floor.: 0.9939587712287903,A vintage bookstore with dusty shelves avnd a creakinr wooden floor.: 0.9758220314979553,A vintage bookstore dith dusty shelves abd a creakiung wooden floor.: 0.9531013369560242,A Vvintage bookstore wVth dusty shelves and a creking woode floor.: 0.9276399612426758
A vintage bookstore with dusty shelves and a creDking wooden floor.: 0.9939315915107727,A vintage bookstore wih dusty shelves an a creaking wooden floor.: 0.9758028984069824,A vintage bookstore with dusJy shelves and a crekaing woodn floor.: 0.9531010389328003,A vintage fbookstore with duzty sHelves abd a creaking wooden floor.: 0.9276244044303894
A vintage bookstore with dusty shelves and a credking wooden floor.: 0.9939315915107727,A vintage bookstore wiht dusty shelves and a creaBking wooden floor.: 0.9757605791091919,A vintage bookstore wVth dusty shelves adn a creakin wooden floor.: 0.95307457447052,A vintage bookstore wiyh Ydusty shelves and a creqking wLoden floor.: 0.9275693297386169
A vintage bookstore with dusty shelves and a creakiDng wooden floor.: 0.9939137697219849,A vintage bookstore with dusMty shelves and a creauing wooden floor.: 0.9757580757141113,A vintage bookstore wth dusry shelves aNnd a creaking wooden floor.: 0.9530739784240723,A vintage bookstor with dusty shelves oand a ceaking Owooden floor.: 0.9273886680603027
A vintage bookstore with dusty shelves and a creakidng wooden floor.: 0.9939137697219849,A vintage bookstore with dusty xshelves fand a creaking wooden floor.: 0.9757410883903503,A vintage bookstore with dsuty shelvqs and a ceraking wooden floor.: 0.9529827237129211,A vintage bookstore with dutsy shelves nad a ceaking woodeh floor.: 0.9273456931114197
A vintage bookstore with dusty shelves and a Tcreaking wooden floor.: 0.9938672780990601,A vintage bookstore with dusty shelves acnd a crexking wooden floor.: 0.975735068321228,A vintage bookstore wih usty shelves and a creaking woodn floor.: 0.9529301524162292,A vintage bookstore wiqth dusty shelves eand a creakijg wooden Gfloor.: 0.9273249506950378
A vintage bookstore with dusty shelves and a tcreaking wooden floor.: 0.9938672780990601,A vintage bookstore with udsty shelves and a creaking woodn floor.: 0.9757308959960938,A vintage bookstore with dusty shelvew and a creaknig wooden fLoor.: 0.9528599381446838,A vintage bookstore wiEh Hdusty selves anKd a creaking wooden floor.: 0.9273073673248291
A vintage bookstore with dusty shelves and a creakiLng wooden floor.: 0.9938642382621765,A vintage bookstore with dusty shelves Jand a crqeaking wooden floor.: 0.9757199883460999,A vintage bookstore with dusy shelves ad a crXeaking wooden floor.: 0.9528404474258423,A vintage bookstore with dusty Sshelves and a creuking wooen flooor.: 0.9272924661636353
A vintage bookstore with dusty shelves and a creakilng wooden floor.: 0.9938642382621765,A vintage bookstore wiht dusty shelves and a creakking wooden floor.: 0.9757117033004761,A vintage bookstore with duwty shelves and a freaking woodfn floor.: 0.952830970287323,A vintage bookstore Lwith dsuty shelves uand a creaking woodn floor.: 0.9271721839904785
A vintage bookstore with dusty shelves and a crLeaking wooden floor.: 0.9938610196113586,A vintagce bookstore with dusty shelves nad a creaking wooden floor.: 0.9757054448127747,A vintage bookstore writh dusty shelves nd a Ncreaking wooden floor.: 0.9528084397315979,A vintage bookstore wth dutsy shelvs aNnd a creaking wooden floor.: 0.9271502494812012
A vintage bookstore with dusty shelves and a crleaking wooden floor.: 0.9938610196113586,A vintage bookstore with dusty shelves and a rceaking woosen floor.: 0.9756990075111389,A vintage bookrstore with dustT shelves anqd a creaking wooden floor.: 0.9528051614761353,A vintage bookstore with dusgty helves nad a creaKking wooden floor.: 0.9271058440208435
A vintage bookstore with dusty shelves and a creakiGng wooden floor.: 0.993842601776123,A vintage bookstore with dusty shelves and a crelking woodyn floor.: 0.9756876230239868,A vintage bookstore ith dusty shelves znd a creakiQng wooden floor.: 0.952783465385437,A vintage bookstore With dustg shelves and a craking wooden loor.: 0.9269468188285828
A vintage bookstore with dusty shelves and a creakigng wooden floor.: 0.993842601776123,A vintage bookstore with dusty shelves acd a creakixng wooden floor.: 0.9756638407707214,A vintage bookstore with dusty shelves adn a creaikng wooden eloor.: 0.9527045488357544,A vintage bookstore wtih dust shelves And a creaking woodwn floor.: 0.9269080758094788
A vintage bookstore with dusty shelves and a rceaking wooden floor.: 0.9938345551490784,A vintage bookstore with dusty shelves and a creaking ooden Floor.: 0.9756296873092651,A vintage bookstore with dusyt shelve nd a creaking wooden floor.: 0.9526887536048889,A vintage bookstore witE dusty shlves amd a reaking wooden floor.: 0.9269006252288818
A Cvintage bookstore with dusty shelves and a creaking wooden floor.: 0.993800699710846,A vintage bookstore wth dPsty shelves and a creaking wooden floor.: 0.9756160974502563,A vintage bookstore wih duety shelves and a crOaking wooden floor.: 0.9526757001876831,A vintage bookstore wth dustT shelves an a creaking wooedn floor.: 0.926891028881073
A cvintage bookstore with dusty shelves and a creaking wooden floor.: 0.993800699710846,A vintage bookstore with dulty shelves aend a creaking wooden floor.: 0.9756129384040833,A vintage bookstore with dsty shelves and a creakin owoden floor.: 0.9526663422584534,A vintage bookstore with duty sheAves and a creakig woodn floor.: 0.9268423318862915
A vintage bookstore with dusty shelves and a creIaking wooden floor.: 0.9937782287597656,A vintage bookstore with dusty shelves wnd a ceraking wooden floor.: 0.9756118059158325,A vintage bookstore wity dusty shelves and a crealing wooen floor.: 0.9526407718658447,A vintage bookstore with dusgy shelves aDd a reaking woden floor.: 0.9268244504928589
A vintage bookstore with dusty shelves and a creiaking wooden floor.: 0.9937782287597656,A vintage bookstore with dusty shelves and a cfeaking woodehn floor.: 0.9756090641021729,A vintage bookstore with dusty sheves an a reaking wooden floor.: 0.9526179432868958,A vintage bookstore iwth dusty hselves nad a crfaking wooden floor.: 0.9268123507499695
A vintage bookstore with dusty shelves and a creRaking wooden floor.: 0.9937770366668701,A vintage bookstore with dusty shelves anE a creraking wooden floor.: 0.9756003618240356,A vintage bookstore wiht dustt shelves anUd a creaking wooden floor.: 0.9525809288024902,A Mvintage bookstore with custy shelves aLd a creaking woodeY floor.: 0.9268050193786621
A vintage bookstore with dusty shelves and a creraking wooden floor.: 0.9937770366668701,A vintagV bookstore with udsty shelves and a creaking wooden floor.: 0.9755764007568359,A vintage bookstore with duty shelves and a creakiny woodkn floor.: 0.9525036215782166,A vintage bookstore witx dusDy shelves adn a creaking woodHn floor.: 0.9267983436584473
A vintage bookstore with dusty shelves and a cMeaking wooden floor.: 0.9937722682952881,A vintage bookstore wity dusty shelves and a reaking wooden floor.: 0.975561797618866,A vintage bookstore with dusYty shelves and a coreaking wooden xfloor.: 0.9525033235549927,A vintagge bookstore with dusty shelvse anQd a crkaking wooden floor.: 0.9267369508743286
A vintage bookstore with dusty shelves and a cmeaking wooden floor.: 0.9937722682952881,A vintage bookstore with dusty shelves and a creaFing woodaen floor.: 0.9755616188049316,A vinTage bookstore with dusty Uhelves and a creakIing wooden floor.: 0.9524334073066711,A vintagMe bookstore wiDth dursty shelves and a creakiDg wooden floor.: 0.9267277121543884
A vintage bookstore with dusty shelves and a creaSking wooden floor.: 0.993756890296936,A vintage bookstore with dusty shelve and a crevking wooden floor.: 0.9755572080612183,A vintagQe bookstore wih dusyt shelves and a creaking wooden floor.: 0.9524183869361877,A vintage bookstore witih dusty shelvse an a creaikng wooden floor.: 0.9267027378082275
A vintage bookstore with dusty shelves and a creasking wooden floor.: 0.993756890296936,A vintage bookstore with dusty shelves Eand a Ccreaking wooden floor.: 0.9755544662475586,A vintage bookstore with dusty shelves and a crepking woodn foor.: 0.9524044394493103,A vintage bookstore wtih usty Yhelves and a creakiNg wooden floor.: 0.9266860485076904
A vintage bookstore with dusty shelves and a creaking Zwooden floor.: 0.9937431216239929,A vintage bookstore with dusty shelves and a crexking wDooden floor.: 0.9755532741546631,A vintage bookstore witPh dusty shelves ans a nreaking wooden floor.: 0.9523733854293823,A vintage bookstore with dustg shelves and a creakin woode lfoor.: 0.926672101020813
A vintage bookstore with dusty shelves and a creaking zwooden floor.: 0.9937431216239929,A vintage bookstore with dusty shelves an a creyaking wooden floor.: 0.9755529761314392,A vintage bookstore with dustt shelves and a creazing woodeQn floor.: 0.9523701667785645,A vintage bookstore with dusy shelveNs adn a creaking wvoden floor.: 0.926658570766449
A vintage bookstore with dusty shelves and a creaking wooden Lfloor.: 0.9937122464179993,A vintags bookstore with dusty shelves and a creaking wpoden floor.: 0.9755529761314392,A vintage bookstore iwth dusDy shelpves and a creaking wooden floor.: 0.9523448944091797,A vintage bookstore with usty shelves Fand a creaknig wRooden floor.: 0.9266552925109863
